Published,Type,Title,Description,Video ID,Guests,Episode,Guests_String,mp3,bytes,duration,duration_hhmmss
2021-11-16 02:02:30,COG,"Talking with Alison Tahmizian Meuse | Ep. #100 - Nov 17, 2021","Talking with Alison Tahmizian Meuse - TW/@AliTahmizian - November 17, 2021

* Alison Tahmizian Meuse is a graduate of the George Washington University's Elliott School of International Affairs. She is a French and Arabic speaker, and a veteran Middle East journalist, having worked over the past decade as a producer, correspondent and editor for major international publications including Agence France-Presse, NPR, and the Asia Times. She currently serves as a strategic advisor for the New Delhi-based consultancy DeepStrat and is newly based in Yerevan.

Topics:
* The drive to cover dangerous conflicts @1:04
* Covering War and Peace in Armenia @8:57
* The value of Twitter @27:04
* Media and Internet Freedom in Armenia @40:56

Hosts:
* Hovik Manucharyan TW/@HovikYerevan
* Asbed Bedrossian TW/@qubriq

Episode 100 | Recorded on Saturday, November 15, 2021
Show notes: https://groong.org/podcasts/CoG-20211117.html",B5ORtHz7-2M,ameuse,100,"""ameuse""",9555197-talking-with-alison-tahmizian-meuse-ep-100-nov-17-2021.mp3,47374318,3944,1:05:44
2021-11-09 03:16:07,WIR,"War in Artsakh, 1 Year On | Erika Olson visits Region | Internal developments | Ep #99 - Nov 7, 2021","ANN/Groong Week in Review - November 7, 2021

Topics:
* The War in Artsakh, One Year Later
* Erika Olson visits the South Caucasus
* Internal political developments

Guests:
* Benyamin Poghosyan TW/@Benyamin_Poghos

Hosts:
* Hovik Manucharyan TW/@HovikYerevan
* Asbed Bedrossian TW/@qubriq


Episode 99 | Recorded: Monday, November 8, 2021
Website: https://groong.org/podcasts/WiR-20211107.html",oKQokJAoXhk,bpoghosyan,99,"""bpoghosyan""",9517635-war-in-artsakh-one-year-on-erika-olson-visits-region-internal-political-developments-ep-99-nov-7-2021.mp3,39611073,3297,0:54:57
2021-11-08 00:26:25,COG,"State of Affairs in Lebanon & the Armenians a Year After the Beirut Explosion | Ep #98 - Nov 8, 2021","The State of Affairs in Lebanon
A Conversation with Dr. Ohannes Geukjian and Vera Yacoubian

Topics:
* A year after the Beirut Explosion, what’s the state of investigations?
* Has Anyone been held Accountable?
* Who are the Internal and External Players in Lebanon?
* What’s the State and Future of the Armenian Community in Lebanon?

Guests:
* Dr. Ohannes Geukjian
* Vera Yacoubian

Hosts:
* Asbed Bedrossian TW/@qubriq
* Katia Peltekian TW/@KatiaPeltekian

Episode 98: Recorded on Saturday, November 6, 2021
Show notes: https://groong.org/podcasts/CoG-20211108.html",QKyo5nueh9M,"ogeukjian,vyacoubian",98,"""ogeukjian"",""vyacoubian""",9509962-the-state-of-affairs-in-lebanon-the-armenian-community-a-year-after-the-beirut-blast-ep-98-nov-8-2021.mp3,37591382,3128,0:52:08
2021-11-03 01:22:10,COG,"Save Our Monuments | A Year After the War in Artsakh | AM/AZ Case at the ICJ | Ep #97 - Nov 3, 2021","Save Armenian Monuments
A Conversation with Virginia Davies and Heghnar Watenpaugh

Topics:
* One year after the War in Artsakh, the State of Armenian Monuments in Lands turned over to Azerbaijan
* What is Save Armenian Monuments?
* The Significance of Pilgrimage and Holy Sites
* Armenia and Azerbaijan at the International Court of Justice: Is Intentional Cultural Destruction a form of Racial Discrimination?
* What Next Steps?

Guests:
* Virginia Davies TW/@vdaviesnyc
* Heghnar Watenpaugh TW/@HeghnarW

Host:
 - Simon Maghakyan TW/@simonforco

Episode 97 | Recorded: November 2, 2021
Show notes: https://groong.org/podcasts/CoG-20211103.html",ctRz6bDiPl8,"vdavies,hwatenpaugh",97,"""vdavies"",""hwatenpaugh""",9482000-save-our-monuments-a-year-after-the-war-in-artsakh-the-case-at-the-icj-ep-97-nov-3-2021.mp3,26466329,2201,0:36:41
2021-11-01 23:14:53,WIR,"Georgian Runoffs | Turkish Drones in Donbas | Iran-Turkey | G20 Palooza | Ep #96 - Oct 31, 2021","ANN/Groong Week in Review - October 31, 2021

Topics:
* Georgia’s Runoff Elections
* Turkish Drones in Donbas
* Iran-Turkey Tensions
* The G20 Palooza

Guests:
* Pietro Shakarian

Hosts:
* Hovik Manucharyan TW/@HovikYerevan
* Asbed Bedrossian TW/@qubriq


Episode 96 | Recorded: October 31, 2021
Website: https://groong.org/podcasts/WiR-20211031.html",CggjwCIc4uk,pshakarian,96,"""pshakarian""",9474939-georgian-runoffs-turkish-drones-in-donbas-iran-turkey-g20-palooza-ep-96-oct-31-2021.mp3,30942043,2574,0:42:54
2021-10-25 21:42:15,WIR,"“Positive Messages” | Street Rallies | Election Setbacks | Siradeghyan Dies | Ep #94 - Oct 24, 2021","ANN/Groong Week in Review - October 24, 2021

Topics:
* Yerevan’s “Positive Messages”
* Opposition Going Back to Street Rallies?
* Ruling Party Setbacks in Local Elections
* Vano Siradeghyan Dies

Guests:
* Tevan Poghosyan TW/@TevanPoghosyan

Hosts:
* Hovik Manucharyan TW/@HovikYerevan
* Asbed Bedrossian TW/@qubriq


Episode 94 | Recorded: October 25, 2021
Website: https://groong.org/podcasts/WiR-20211024.html",FdhyjKfFeCI,tpoghosyan,94,"""tpoghosyan""",9434655-positive-messages-back-to-street-rallies-local-election-setbacks-siradeghyan-dies-ep-94-oct-24-2021.mp3,37436540,3115,0:51:55
2021-10-19 17:26:58,COG,"Armenia’s Diplomacy and Corridors Politics | Ep #93 - Oct 19, 2021","Armenia’s Diplomacy and Corridor Politics
A Conversation with Varuzhan Geghamyan

Topics:
* In the past month a flurry of diplomatic activity has risen around Armenia. The top diplomats from neighboring countries, regional and global powers have met with Armenia’s top leadership to discuss the shifting geopolitics reshaping the South Caucasus politically and economically for the coming decades. How is Armenia’s diplomacy navigating the “Corridor Politics” and what are the prospects for a peaceful neighborhood?

Guests
* Varuzhan Geghamyan TW/@GVaruzhan

Hosts:
* Hovik Manucharyan TW/@HovikYerevan
* Asbed Bedrossian TW/@qubriq

Episode 93 | Recorded: October 18, 2021 
Website: https://groong.org/podcasts/CoG-20211019.html",bXBycmvUyN8,vgeghamyan,93,"""vgeghamyan""",9398648-armenia-s-diplomacy-and-regional-corridors-ep-93-oct-19-2021.mp3,32547247,2708,0:45:08
2021-10-19 02:39:01,WIR,"Flurry of Diplomacy | Regional Results | Vaccine Update | Trust in Gov Info | Ep #92 - Oct 17, 2021","ANN/Groong Week in Review - October 17, 2021

Topics:
* A Flurry of Diplomatic Activity
* Results from Tavush, Shirak and Syunik
* Vaccination in Armenia
* Trust in the Authorities about Information from Border Areas

Guests:
* Hrant Mikaelian TW/@hrant_m

Hosts:
* Hovik Manucharyan TW/@HovikYerevan
* Asbed Bedrossian TW/@qubriq


Episode 92 | Recorded: October 18, 2021
Website: https://groong.org/podcasts/WiR-20211017.html",2_CdGlPg6z0,hmikaelian,92,"""hmikaelian""",9394229-flurry-of-diplomacy-results-from-regions-vaccination-update-trust-in-authorities-ep-92-oct-17-2021.mp3,32838250,2732,0:45:32
2021-10-04 01:31:25,WIR,Saakashvili in Georgia | Putin Erdogan in Sochi | OSCE MG in NK | Tonoyan in Jail | Ep 91 Oct 3 2021,"ANN/Groong Week in Review - October 3, 2021

Topics:
* Saakashvili Back in Georgia
* Putin, Erdogan, in Sochi
* OSCE Minsk Group in Artsakh?
* Tonoyan, Galstyan in Jail
* Hovik in Stepanakert

Guests:
* Benyamin Poghosyan TW/@benyamin_poghos
* Pietro Shakarian

Hosts:
* Asbed Bedrossian TW/@qubriq
* Hovik Manucharyan TW/@HovikYerevan


Episode 91 | Recorded: October 3, 2021
https://groong.org/podcasts/WiR-20211003.html",gWZ4tkCz4xs,"bpoghosyan,pshakarian",91,"""bpoghosyan"",""pshakarian""",9305874-saakashvili-in-georgia-putin-erdogan-in-sochi-osce-mg-in-artsakh-tonoyan-in-jail-hovik-in-stepanakert-ep-91-oct-3-2021.mp3,52487813,4370,1:12:50
2021-09-21 14:34:42,WIR,"Independence Day | Pashinyan's Turkish Overtures | Goris-Kapan Highway | Ep #89 - Sep 19, 2021","ANN/Groong Week in Review - September 19, 2021

Topics:

- Independence Day
- Pashinyan’s Turkish overtures
- Goris-Kapan highway

Guests:
- Dr. Pietro Shakarian

Host:
- Hovik Manucharyan

Episode #89 | Recorded: September 20, 2021
Website: https://groong.org/podcasts/WiR-20210919.html",T1Ob0R1WYXo,pshakarian,89,"""pshakarian""",9234801-independence-day-pashinyan-s-turkish-overtures-goris-kapan-highway-ep-89-sep-19-2021.mp3,23864180,1984,0:33:04
2021-09-06 00:19:25,WIR,"Pashinyan Shuns NK | TARC 2.0 | Taliban 2.0 | World Affairs & Pol Analysis | Ep #88 - Sep 5, 2021","ANN/Groong Week in Review - September 5, 2021

Topics:
* Pashinyan & Co. Shun Artsakh Independence
* Turkey-Armenia Reconciliation Reconstituted?
* Afghanistan: Taliban 2.0?
* State of World Affairs
* State of Political Analysis

Guests:
* Asbed Kotchikian TW/@AsbedK

Hosts:
* Asbed Bedrossian TW/@qubriq


Episode #88 | Recorded: September 3, 2021
https://groong.org/podcasts/WiR-20210905.html",3NZ0fJJYffQ,akotchikian,88,"""akotchikian""",9146182-pashinyan-shuns-nk-reconciliation-2-0-taliban-2-0-state-of-world-affairs-political-analysis-ep-88-sep-5-2021.mp3,28371021,2360,0:39:20
2021-08-29 23:37:42,WIR,"Syunik Blocked and Unblocked | 5-Year Plan Approved | Parliamentary Dynamics | Ep #87 - Aug 29, 2021","ANN/Groong Week in Review - August 29, 2021

Topics:
* Road to Syunik Blocked and Unblocked
* 5-Year Plan Approved
* Parliamentary Dynamics

Guests:
* Benyamin Poghosyan / TW @Benyamin_Poghos

Hosts:
* Asbed Bedrossian / TW @qubriq


Episode 87 | Recorded: August 29, 2021
Website: https://groong.org/podcasts/WiR-20210829.html",v7TFG3MHxvw,bpoghosyan,87,"""bpoghosyan""",9108070-syunik-blocked-and-unblocked-5-year-plan-approved-parliamentary-dynamics-ep-87-august-29-2021.mp3,29533955,2457,0:40:57
2021-08-23 12:46:09,WIR,"5-year plan | Russia Arming Armenia | Press Freedoms Cut | PaneliTopics | Ep #86 - August 22, 2021","ANN/Groong Week in Review - August 22, 2021

Topics:
* The Government’s 5-Year Plan
* Is Russia Rearming Armenia? Artsakh?
* Press Freedoms Curtailed in Parliament
* Topics from the Panelists

Guests:
* Asbed Kotchikian
* Hrant Mikaelian

Hosts:
* Asbed Bedrossian @qubriq


Episode 86 | Recorded: August 22, 2021
Website: https://groong.org/podcasts/WiR-20210822.html",IyefLsR6J5Q,"akotchikian,hmikaelian",86,"""akotchikian"",""hmikaelian""",9074863-5-year-plan-russia-rearming-armenia-press-freedoms-curtailed-panelist-topics-ep-86-august-22-2021.mp3,33599359,2796,0:46:36
2021-08-17 08:52:20,WIR,"Lebanon | Afghanistan | Armenian Parliament | Artsakh | Ep #85 - Aug 15, 2021","ANN/Groong Week in Review - August 15, 2021

Topics:

- Lebanon in Crisis
- Taliban Takes Over Afghanistan
- 8th Convocation of the Parliament
- Developments around Artsakh

Guests:
- Asbed Kotchikian - https://twitter.com/AsbedK
- Katia Peltekian - https://twitter.com/KatiaPeltekian
- Benyamin Poghosyan - https://twitter.com/BeniaminPoghosyan

Asbed Kotchikian is an Associate Professor of political science and international relations at the American University of Armenia.

Benyamin Poghosyan is the chairman of the Center For Political and Economic Strategic Studies, a Yerevan based think tank. He was deputy director of the Institute for National Strategic Studies at the Ministry of Defense in 2010-2016 and the Vice President for Research, at the National Defense Research University from 2016 to 2019.

Katia Peltekian has been teaching at the American University of Beirut since 1988. She has published two books which compile newspaper articles and reports from the Genocide years published in the Canadian and British press. Katia has been compiling news for the Armenian News Network Groong since 1999.

Hosts:
- Hovik Manucharyan - twitter.com/HovikYerevan

Website: https://groong.org/podcasts/WiR-20210815.html
Episode 85 | Recorded: August 16, 2021",-ci4mbn2hfM,"akotchikian,bpoghosyan,kpeltekian",85,"""akotchikian"",""bpoghosyan"",""kpeltekian""",9043256-lebanon-afghanistan-armenian-parliament-artsakh-ep-85-aug-15-2021.mp3,46414507,3864,1:04:24
2021-08-02 21:58:48,WIR,"Instability on Am-Az Borders | Commission on War | 1st Sess of New Parliament | Ep #84 - Aug 1, 2021","ANN/Groong Week in Review - August 1, 2021

Topics:
* Continued Instability along Armenia-Azerbaijan Borders
* National Assembly Commission on the 44-Day War
* First Session of the 8th Session of the Armenian Parliament

Guests:
* Asbed Kotchikian
* Benyamin Poghosyan

Hosts:
* Hovik Manucharyan
* Asbed Bedrossian


Episode 84 | Recorded: August 2, 2021
https://groong.org/podcasts/WiR-20210801.html",YePp4MPuW7M,"akotchikian,bpoghosyan",84,"""akotchikian"",""bpoghosyan""",8965910-instability-on-armenia-azerbaijan-borders-commission-on-44-daywar-first-session-of-the-8th-parliament-ep-84-aug-1-2021.mp3,39718941,3306,0:55:06
2021-08-01 00:48:22,COG,"Unblocking The South Caucasus, Facts & ""Alternative Facts"" | #83 - Aug 1, 2021 (Recorded 6/14/21)","Unblocking The South Caucasus, Facts and ""Alternative Facts""
A conversation with Areg Danagoulian and Emil Sanamyan

Recording of A live Clubhouse conversation on June 14, 2021

As part of the November 9th Agreement, Armenia and Azerbaijan agreed to a number of points, one of which was the unblocking of all transportation routes in the region and opening unfettered access between Azerbaijan and Nakhijevan. The specific wording of Article 9 goes as follows:

All economic and transport connections in the region shall be unblocked. The Republic of Armenia shall guarantee the security of transport connections between the western regions of the Republic of Azerbaijan and the Nakhchivan Autonomous Republic in order to arrange unobstructed movement of persons, vehicles and cargo in both directions. The Border Guard Service of the Russian Federal Security Service shall be responsible for overseeing the transport connections.”

Note that the agreement does not provide for a physical corridor, but rather unfettered access to be overseen by “FSB.”  This point in the agreement has led to much contention and consternation. While Azerbaijan and Turkey have been talking about reopening of borders, Armenia has refused so far to provide the said transportation link.


Guests
- Dr. Areg Danagoulian - https://twitter.com/varpetareg
- Emil Sanamyan - https://twitter.com/emil_sanamyan

Dr. Areg Danagoulian is an Associate Professor of Nuclear Science and Engineering at MIT. He is currently working on new, monochromatic methodologies for cargo screening as well as technologies for nuclear arms control treaty verification via resonant phenomena and physical cryptography.

Emil Sanamyan is a senior research fellow at USC’s Institute of Armenian Studies specializing in the politics of the Caucasus.

Hosts:
- Asbed Bedrossian
- Hovik Manucharyan

Episode 83 | Recorded: June 14, 2021
Website: https://groong.org/podcasts/CoG-20210801.html",ljDR_eWBLHE,"adanagoulian,esanamyan",83,"""adanagoulian"",""esanamyan""",8953422-unblocking-the-south-caucasus-fact-or-fiction-ep-83-august-1-2021-recorded-june-14-2021.mp3,57665905,4801,1:20:01
2021-07-31 15:30:26,COG,"Calls for a Commission to Analyze the Defeat in the 2020 Artsakh War | Ep. #82 - July 31, 2021","Calls for a Commission to Analyze the Defeat in the 2020 Artsakh War

A Conversation with Dr. Simon Saradzhyan, Arthur G. Martirosyan, and Tevan Poghosyan

The disastrous outcome of the 2020 War in Artsakh has left Armenians in Armenia and around the world with many unanswered questions. Many long-time held beliefs about the capability of Armenia to defend Artsakh, and Armenia itself, were shattered on November 9, with the signing of the trilateral ceasefire statement.

A group of more than 10 academics and researchers recently published a lengthy set of questions that are proposed as a basis for a fact-finding commission to investigate the causes and results of the war. The document can be found on the web at https://armeniacommission.org

Guests
- Dr. Simon Saradzhyan - https://twitter.com/saradzhyan
- Arthur G. Martirosyan - https://twitter.com/ArtMart96
- Tevan Poghosyan - https://twitter.com/TevanPoghosyan

Dr. Simon Saradzhyan is the founding director of the Russia Matters Project at Harvard Kennedy School’s Belfer Center for Science and International Affairs, and also helps advance the center’s U.S.-Russia Initiative to Prevent Nuclear Terrorism. His research interests include national power, military interventions, arms control, counterterrorism, and the foreign, defense, and security policies of Russia and other post-Soviet states and their relations with great powers. Prior to joining Harvard, Dr. Saradzhyan worked as a researcher, consultant, and journalist in Russia for 15 years, including as an editor of The Moscow Times.

Arthur G. Martirosyan is a Senior Consultant with CM Partners. In 1994, after graduating from Yale University, he joined Conflict Management Group and Harvard Negotiation Project, and has since worked on conflicts in the former Soviet Union, Middle East, the Balkans, Africa and Latin America.

Tevan Poghosyan is president of the International Center for Human Development in Yerevan. Mr. Poghosyan was an MP in the National Assembly between 2012 and 2017 from the Heritage party. From 1997 to 1999 he served as the Nagorno-Karabakh Public Affairs Office Director in Washington, D.C.

Hosts:
- Asbed Bedrossian
- Hovik Manucharyan

Episode 82 | Recorded: July 30, 2021
Website: https://groong.org/podcasts/CoG-20210731.html",z4H_jE4MLyE,"ssaradzhyan,amartirosyan,tpoghosyan",82,"""ssaradzhyan"",""amartirosyan"",""tpoghosyan""",8952307-calls-for-a-commission-to-analyze-the-defeat-in-the-2020-artsakh-war-ep-82-july-31-2021.mp3,45571933,3793,1:03:13
2021-07-27 12:03:28,WIR,"Escalation in Yeraskh | Gunpoint Diplomacy | Emigration | Guest Trip Report | Ep #81 - July 25, 2021","ANN/Groong Week in Review - July 25, 2021

Topics:
* Escalation in Yeraskh
* “Peace Treaty” at Gunpoint
* Emigration out of Armenia
* Trip Report from Our Guests

Guests:
* Varuzhan Geghamyan
* Hrant Mikaelian

Hosts:
* Hovik Manucharyan
* Asbed Bedrossian


Episode 81 | Recorded: July 26, 2021
Website: https://groong.org/podcasts/WiR-20210725.html",5BMaqn7mk4I,"vgeghamyan,hmikalian",81,"""vgeghamyan"",""hmikalian""",8932991-escalation-in-yeraskh-gunpoint-diplomacy-armenian-emigration-guests-trip-report-ep-81-july-25-2021.mp3,37766302,3143,0:52:23
